ZL_ohm;V0;I0;VL;IL
503.9325685558204;(132156.87636639705-8945.09399512852j);(268.0993532834504+26.932912318175216j);(123960.70942660295-39245.31681763637j);(250.08427021673393-80.95993674685911j)
629.2473196039062;(133892.870819638-11110.993129274173j);(224.99344416420448+42.32435629822085j);(128057.68793348999-27090.068707894716j);(205.0029465296047-46.97641760135487j)
370.7587772688288;(128295.19288183142-16664.603069879133j);(323.0010266454706-46.0579263790351j);(116931.11720593105-37668.44905341462j);(321.4488124565821-108.17162430091541j)
562.7646936286509;(133418.2795794441-6405.883384029263j);(244.99111442123666+28.22044572404776j);(133848.0350107344-34356.34244672321j);(228.57289881271888-52.625812841133424j)
464.44384368571514;(132767.6014980878-13723.444948248274j);(278.8783238969435+3.272588668808892j);(118985.66199080125-38818.22022972087j);(261.7797834014188-100.51503997534645j)
476.8005450386614;(128112.3517584077-15727.8746557044j);(279.9742654408829-0.9079638422490977j);(127132.86664436954-36766.19738522338j);(268.1736251828425-67.09023614890089j)
241.33137153583104;(120492.40274514123-11451.713739862877j);(428.35419802391266-159.26688225252963j);(97562.22373631292-52406.53429003193j);(424.4143262233367-217.36595041446714j)
569.7437842240665;(129121.25374477943-9529.649496058746j);(233.30976745418803+31.627838338202466j);(128485.37509621272-33175.1109261145j);(228.12669410112576-61.52558768016194j)
683.4416101520765;(139080.28281114498-15502.887609684662j);(209.7317175088496+56.0049182915189j);(126691.60722248052-29146.38901369078j);(186.55844592755528-40.06456660368389j)
270.6158341747418;(124683.05438188366-14137.170858448775j);(397.36301581077504-128.5960348539923j);(103029.45419713818-58276.7630697295j);(381.05758045270113-211.30013681408658j)
398.6802274633761;(129231.5309105715-10600.13785089853j);(318.37881781110997-26.912708049622093j);(121256.25446863825-44542.24478774319j);(297.10448929906136-103.18570488659256j)
217.74044925927595;(122940.67055182774-18598.892468311304j);(463.58612563035973-155.48186567874689j);(96677.7278164515-57369.24494254412j);(403.75265299598584-260.30045802726255j)
206.89017500654293;(120936.46841177184-19926.53870150352j);(456.56466175747903-220.96367926725344j);(88203.4794228497-58721.90422914509j);(436.7722555629794-270.3796740906027j)
754.1053431028939;(127284.48014809485-11157.337982600337j);(186.64440590561782+49.6703052355411j);(133789.50706990797-21506.12180245222j);(171.6279745065745-33.57110516545644j)
471.27875973463927;(133195.32210158854-11871.455041240219j);(277.8094180886918+2.433883612148736j);(124019.23819504118-37187.33917011463j);(270.8200703388987-81.67917461716694j)
392.6458406220904;(133410.1432352586-13376.981523830189j);(326.4035984760345-24.464463906862637j);(121834.21487299468-43155.857161314496j);(300.27942767779086-103.97811227966194j)
346.6799336762608;(123286.0259808013-9220.534765410812j);(346.6595065785729-72.93984053878202j);(116045.104688904-48893.37073694188j);(336.16972147264073-150.89030064713538j)
748.6072076186267;(134136.7324964915-3776.423216587049j);(192.35601044900523+66.43009830714742j);(131521.32289400607-24556.379953894462j);(178.99385141350663-36.08124772277167j)
333.7829477473597;(126334.51856385585-13446.720223909322j);(355.0383790822667-43.72205919732104j);(116598.35583739089-43275.477962110584j);(346.65056101570656-135.37728331025065j)
603.6537855705137;(134936.57999985464-8208.974903949878j);(232.30240515305053+30.963637230276802j);(125475.14251368982-25799.05799123366j);(214.10225215697793-53.16280516833469j)
351.74211460938227;(128006.413884961-13631.770842210964j);(348.9089193371087-57.45550406613335j);(117332.75817910342-44563.55615314426j);(318.8519923572879-120.6637343935511j)
230.17901805344388;(121794.88781829755-17663.607822412574j);(456.2846877380957-179.8290318379609j);(97963.79963993169-60492.69069118027j);(404.17428597537173-224.61895070701758j)
579.4676702752265;(131854.6877786222-9252.128919467013j);(245.5198793059833+43.127309620516016j);(129733.31402590038-29633.249219738485j);(206.47379012667292-57.090189055030486j)
190.929583149023;(113969.81806154756-15246.718583874099j);(477.01798785352014-243.80751757928115j);(87428.56266248848-58035.91945718946j);(443.7231050746499-319.6788567008639j)
575.1766515895247;(134508.80410399917-9377.841251305159j);(247.67690924120592+26.683407588726517j);(129673.52174149848-31405.857142345973j);(229.83292183513623-44.60212605845664j)
332.71466142419916;(129702.81632909781-11900.037791598223j);(356.71127385502-69.9315238281519j);(113080.16131294754-48064.266435224854j);(335.5259809019793-148.81421373070168j)
615.2794122807557;(126447.4129991476-6111.2942366754405j);(217.98425408176632+31.289043284043235j);(132464.12644075754-32412.08640772452j);(215.77248866959448-49.53100139624834j)
628.7575953898702;(135270.49420548003-5162.803144385131j);(218.9245089299519+41.87252775748431j);(130623.39323235395-28095.950900334992j);(210.9336469256065-35.96292233371984j)
602.7411261259966;(133010.74475407717-10181.263073595743j);(226.4900090632531+38.14322581406026j);(128539.36891909575-31760.719816044253j);(224.57164205318392-51.01485617248407j)
203.95556163653794;(118085.45368042799-16108.765094318742j);(489.976565308387-214.78497214090072j);(89289.52933380101-58987.686161550904j);(442.14509522614003-277.83097269022534j)
591.129873196948;(131063.9515562091-10327.291434062543j);(239.79002733491538+29.421219022430964j);(129213.99084105065-30932.932552561084j);(218.75042014752862-53.898851303311105j)
754.383000011785;(133511.14140097363-14638.318199422745j);(183.49593827404254+53.32724505612086j);(133349.08216742336-27952.335975594342j);(183.49221521827687-38.380835564302174j)
328.296460059605;(131113.2030838932-11228.904651763554j);(350.5845886471827-60.69451613466567j);(117613.19486909527-43188.47599277237j);(345.4558400225878-127.37769482951063j)
346.315986168443;(127750.45295544791-10567.908079431269j);(350.0747108980924-66.27672450497855j);(117427.68767591807-45221.7952584439j);(325.44788937080534-136.6756908239867j)
653.7101332609075;(133252.69061327862-13885.44975545102j);(211.31691491310812+36.3916558949583j);(127388.80747023862-23934.118826822512j);(206.24310828317485-51.55403004539068j)
281.42617888196594;(125417.03228695127-18523.32022276309j);(410.53884330873836-86.07894097261568j);(105996.83250375761-50275.946692107726j);(378.79304419540324-178.22804931665078j)
566.5326950375944;(138387.16444902084-12813.489853093346j);(239.08133595271164+12.98084598883515j);(124205.81813178619-36084.90346940131j);(220.23087010670557-71.14650604319228j)
620.3650351753297;(132753.76703806687-9798.737522512005j);(218.75494406767612+49.849899277247566j);(137120.33515398647-25620.108965900494j);(213.00889102172104-40.45598283563357j)
211.1815772370336;(118103.95291451311-17945.86788502509j);(484.57330259051696-202.86862728346287j);(92358.96961092176-58745.036697726435j);(424.4886802819901-271.9260269069009j)
505.6443937311789;(131779.36652811058-10047.729046506192j);(268.8056545955102+19.8235354880264j);(129444.93075546605-41252.68698563352j);(249.94737959307795-71.92649925607668j)
518.2500373654532;(128108.02196369974-12352.928681719017j);(257.4779049892152+17.72828925101646j);(127704.86184527901-29837.13358249568j);(254.99148569553208-79.1745866775989j)
362.96245151332266;(132806.5802142397-13025.516121052358j);(355.6938061843918-40.90258243272115j);(120077.87266732097-45065.59690188485j);(327.63929072073057-121.47811303252577j)
689.5164615565848;(128935.72394455584-1988.6246349390804j);(212.71790180356754+50.695973016495564j);(126369.6715020012-26146.704818996033j);(192.89717133826178-37.13254784841483j)
282.7673400009181;(125472.42888793231-15072.366788491294j);(396.7169304980634-96.5300927158153j);(109162.8116979482-47743.93316267817j);(404.46753916251225-168.87613257230063j)
397.5909844183405;(131999.30202621644-9014.633869483378j);(308.3260062543617-40.744701693765094j);(120239.50324629329-42186.60502177545j);(307.3378496603956-108.60252547378941j)
673.7411516739778;(128526.77971973638-9695.260451741133j);(205.3300142386893+46.528938339502226j);(131866.22026979955-28296.260741382415j);(183.31129454527994-45.873682217412174j)
298.6663712654157;(126011.66993030558-12040.300862891092j);(390.9275979677124-102.02817053394377j);(109021.06677080638-47928.90018295261j);(361.1424498251588-176.8856447412234j)
658.1832577067747;(134826.10650524858-8904.55059217412j);(208.49164073798+47.84340294591466j);(130895.00620526835-28725.270255320356j);(192.78950436296427-39.37897480932633j)
235.06943109973474;(119697.31389712413-13515.603803264763j);(444.33033095228984-180.48167405681278j);(99818.68688887602-50874.4802113817j);(414.4670995443563-238.6470292626429j)
468.8605682982943;(128641.79054513005-14521.303530573146j);(278.5885941473692+4.387249894067315j);(123851.58492827446-32503.816943935897j);(266.66339517363355-93.19343182518362j)
232.93847759405094;(123947.75935718406-9796.34870038267j);(454.6931224906744-156.74575676936252j);(98876.68794824058-58876.30083815947j);(428.76770761975166-269.5818658625141j)
576.4050434850631;(132550.39177655047-7199.177091757666j);(227.62734192681302+35.26256973157895j);(130113.16205468048-31201.80542705043j);(219.02497644509774-55.89009146751703j)
640.6428487616921;(134228.33450122652-8575.627171212522j);(222.2553584931748+35.222741099687596j);(129430.07316776003-29880.02509538481j);(197.79270575784528-39.34554591392693j)
674.4193725006776;(130521.59778681205-12179.101255429945j);(210.8048279382989+36.28186722854382j);(130136.16871551129-24374.176459484646j);(194.52475526273852-43.05648302351841j)
749.3194829240736;(134555.48572690747-6274.5286191555715j);(192.15669720356678+57.36123957915866j);(131253.37087196502-28984.947872212844j);(178.13351441583129-30.10538798093384j)
573.0489617107645;(130064.47764807833-5881.951651396683j);(247.71366347481424+43.749760992802635j);(128857.85236992232-34152.052063236224j);(210.4026592153747-64.8800417234322j)
628.3652908888116;(130658.34568889001-9576.94437154083j);(220.38892472981792+33.011379312271394j);(130169.99085669716-26530.481407216874j);(207.1114016796436-49.05143386808686j)
478.28221864315776;(130433.24660936768-13216.768520891443j);(288.34363967749675+8.807939464730753j);(131657.75428761067-38596.51299522004j);(263.6714981540939-71.51441294221489j)
710.2600336732419;(132922.3351576797-11870.377059689969j);(196.98150961128093+46.123126191240374j);(129682.4132679681-24537.828915950042j);(177.19017189878986-41.85327953374498j)
556.9422778536937;(130261.85229841225-11289.28120186707j);(250.7450975220724+31.977783498860678j);(128150.70986116267-32904.5364220415j);(231.97293109105374-53.01093681632025j)
693.6243015632658;(129643.987996382-12453.097139241268j);(192.36990612359003+61.24030429325078j);(130414.44878541728-29145.933948936585j);(188.2286169994988-33.72427976481064j)
324.2076496979121;(125277.58993192285-11870.800553455752j);(370.9844126900032-77.49690491210669j);(112691.64657285156-50975.89163038974j);(334.16448156110243-149.6761005122129j)
473.1405350092966;(131253.03281983422-11831.69921347725j);(275.30563261668897+20.73860193491644j);(127515.76321132484-39806.52048452057j);(264.22322994995795-86.6259618062723j)
605.9967850063683;(129109.41467105114-9124.291280197307j);(228.57265356254928+42.66133658275116j);(125025.88348256002-28978.02349455298j);(215.56893369385796-49.83585208140404j)
305.55140010072944;(131509.8095669534-19456.85342471752j);(384.0747805894505-80.93501503212826j);(113290.94529248407-49860.12083841474j);(364.39526483892996-173.76619108353967j)
310.4636821593276;(122418.74318700578-14114.079276405653j);(387.4142222251919-97.77222029742039j);(110379.31666264751-46581.78336874099j);(356.84082246586655-161.58258309996643j)
747.4843620312133;(131897.79003184848-9823.151584280955j);(182.96251250035453+44.972728597675626j);(136409.81880007355-27714.62041331536j);(180.8682927854704-25.890754074208715j)
437.7279056202075;(132994.5046117577-8051.881191136943j);(303.5176493360349-0.3667574173532744j);(118623.44875354435-42485.33200932579j);(289.75652966350583-89.13166779509352j)
293.6348081665499;(122727.52474591906-10942.445248239768j);(382.4424237168913-83.48090540057478j);(107755.69133574488-47246.25028486183j);(361.68223729343265-179.53943660103224j)
378.9344127294584;(130726.35999955985-11590.24523805657j);(323.54035975089704-39.227377245021884j);(112021.10897160816-49585.067014933724j);(309.95867417459266-115.43365341171342j)
416.5044045115776;(125765.00878077337-9725.085856794994j);(307.92867766108816-14.080267460150274j);(120868.32356661801-43293.11821872519j);(279.7594791643664-105.20142495081873j)
545.1585967580261;(130073.65977232394-9280.866448365083j);(248.24404993164507+23.018571986987105j);(123061.30219693996-35091.97568542336j);(231.2104430764952-69.38488480257354j)
716.1183556572189;(132926.47830519476-10536.712192815756j);(200.68517893130954+41.96343544567321j);(133518.05348221757-28332.308936839418j);(187.98685015274322-27.357738600547208j)
752.3563432755919;(132354.57935883812-7777.166087340224j);(195.25073213887833+51.30328988544162j);(130564.44432381906-29140.446751419393j);(169.89855909574084-25.893544129939915j)
561.468292579334;(131529.54266934807-10752.025860364185j);(234.98543338231113+23.282074054128824j);(125171.68904839661-28591.392755707384j);(230.42153200977833-72.54229382417084j)
588.9557456547032;(127100.77694998338-10030.807806960811j);(229.1384999713234+24.165649800615775j);(129877.69861324334-32617.937117925627j);(226.22933222713056-54.94568674803516j)
373.44262672705577;(124902.88487402242-19241.768339773764j);(330.8769737281493-40.74985956714011j);(117605.95772502992-43156.88727872651j);(316.2006891739358-130.28188821763908j)
678.5803994057869;(128816.5831365115-11981.174938655988j);(217.68480876823853+51.31154682226712j);(134631.6092627411-28317.142026617366j);(201.48838454271333-46.1177000993716j)
314.1450510755795;(119289.69981953845-14751.897539329493j);(381.59200232341516-83.33345442342949j);(107301.77495972467-51948.90625017512j);(357.84635331007826-161.4240903219929j)
250.63697010725153;(127577.43577336533-15788.266966919913j);(446.0594033474841-138.47961666928936j);(99329.4935559216-54278.54792586709j);(395.3654549840119-231.50159035677984j)
744.7559143556609;(132111.9312896019-8946.881660072655j);(184.44521673519182+47.17540375832313j);(134819.94477604004-28681.163196373946j);(172.82467666880933-32.041969385400286j)
682.5590457877033;(131935.36739983832-11970.470050300373j);(204.0648749244887+45.82386437701114j);(131576.75369039347-26142.22546319388j);(194.37576801715045-36.5337021181059j)
363.077726686736;(128796.4166595034-17470.9237318866j);(344.39434296361725-35.88713334942052j);(115056.33363153075-43882.6102177476j);(301.6568874484106-121.69886225157143j)
574.847308337198;(133150.06879040555-10631.39046546354j);(230.2713667050095+44.29823110214791j);(125284.38305757008-32710.084312746167j);(216.61575091058404-57.87900809825341j)
456.2004637255237;(133155.5876688139-10015.37422029297j);(297.3913808481105-11.89995141469964j);(119271.4037619905-38033.9483636433j);(267.3294948872435-95.39806025528523j)
374.1830775029184;(126308.20816444588-11614.001461750093j);(345.8653245808913-31.260406325729043j);(116705.82004094207-49324.87551786674j);(302.0880501181264-105.61068256352081j)
353.46130013336807;(124256.53411457411-11932.699636922003j);(341.2344659845146-33.7776300972437j);(112469.87106872446-46290.392700543336j);(322.8934437680265-142.67719628963997j)
267.5356437759167;(122235.14693443605-15930.272871094841j);(402.662196745809-122.78252624775327j);(102577.80512352-47597.09312647308j);(365.97050686289225-204.76523539158256j)
503.11130689722836;(135631.74777973455-5830.233115094768j);(281.35458501854896+8.938598125363747j);(119634.06166614515-33906.40355435975j);(257.52598214752686-71.2619921535544j)
444.5601133669794;(135399.83545015406-16215.121468131929j);(280.24666654723296-10.116717761879906j);(122320.92261203018-38302.49947702716j);(265.58835759250167-103.27669251456953j)
481.94625957096827;(130028.62630267543-13891.412291157729j);(280.8260876494289+16.388384236385548j);(128611.36525410517-31689.3163667486j);(252.71754573047278-70.92514692380362j)
312.75358546326055;(122748.13159554539-11965.283127688046j);(371.6368632006663-66.0600357573939j);(109848.20317708165-48536.39026806588j);(344.5179528145661-145.14154961015637j)
725.0080823407511;(132908.76358600793-10847.509964124583j);(196.24700456853805+54.25294994787624j);(131060.87182936825-26950.782842561875j);(182.73914855210813-34.486506032738596j)
553.9969819084087;(130995.19389213301-12473.50690959098j);(245.5429864241062+22.699924602718603j);(124415.21512405937-37444.18760354083j);(242.50770100475756-60.04595461672977j)
702.772374708502;(128548.54977327252-3158.702036038412j);(196.5656980872427+50.69135661803421j);(128017.92974298629-30543.321831843976j);(191.71446953139647-31.143885968370782j)
252.2845646386706;(121100.8923932918-15846.263650463006j);(435.3914595016685-137.79704292175774j);(102627.12126606335-53507.78660473708j);(403.9790529893727-211.24557037895417j)
545.0250505380196;(134556.5192693951-11864.79695403648j);(248.39257368473278+11.674120570011873j);(128058.97571187653-33340.58272119442j);(243.3012769068153-63.574669483585566j)
674.1932366271719;(133636.88550955226-9708.758881684345j);(201.26369930832342+44.292692561016416j);(133886.51915308455-23490.856222350536j);(185.76749170441184-45.74392549657573j)
378.62484449424596;(130944.12295770244-17896.431933853728j);(309.35024072274-22.28999230456232j);(114574.42009020467-47757.07741577231j);(320.6577943835109-116.70810765782258j)
301.23160640751223;(128119.15667811736-12655.455413206622j);(376.7001251806962-92.58902437540988j);(113178.81148003197-50402.70920263747j);(376.66959718891275-161.31739565027624j)
341.0621443092032;(128242.36019032386-11293.486304745455j);(349.9718350790675-56.867809932444224j);(118306.19106891046-44571.15295142186j);(320.16381825294974-133.07227140788456j)
345.5722242473854;(127191.09961470541-11421.545927311705j);(358.36201459349195-64.86639244892433j);(117865.95880359503-46209.701186898295j);(331.5572582736605-126.2444861706052j)
444.903410006415;(129550.36156935804-8405.273385625187j);(278.5868104816784-1.6832889585260742j);(120804.34952393812-39436.57506323238j);(274.52593972575505-87.76144744694298j)
375.799253584219;(128067.16761495716-11800.883158221075j);(343.89743958842115-39.593761589883655j);(116164.80589348011-44074.84594516402j);(316.7054484465596-114.48334793852634j)
344.62622144355504;(131124.72674898087-13893.569784539915j);(355.4701364076683-66.6649904521212j);(116750.2005977927-48102.77099558961j);(340.43037211583703-158.02105687774534j)
559.6520100909286;(134017.86859335395-6617.845774486601j);(257.48202708534944+29.57063378395913j);(126151.643672641-33944.42727437999j);(231.67054341103173-63.88487894833249j)
220.22845185297413;(122960.57077640653-14407.898827645915j);(475.3168604195272-178.75925778018063j);(92300.99890012557-58516.264604023214j);(439.34265580363956-219.39029190502265j)
384.00735353964603;(129876.04703366727-12120.365268338497j);(312.69375717281855-38.477308388187026j);(114425.92893091061-39070.12760687655j);(294.9846039898022-103.89634372430811j)
583.1586205860706;(133137.69225956884-12044.205569376221j);(231.95593173407505+23.418590030675322j);(132758.0299275147-28027.112987314413j);(222.18122920871895-44.60833894733875j)
290.2343570901734;(126919.72231894883-10847.23264933046j);(399.4526549488965-100.5858671985731j);(106756.65779351184-52950.73600141617j);(366.4486177636706-159.31009392252855j)
315.92888146136005;(124323.84750986705-15200.38729658718j);(388.82156217481634-85.38654008627758j);(109391.46730681657-43132.43687794087j);(360.9664032216763-154.5835720844371j)
304.37997648536293;(131058.32703185779-17299.239422506475j);(378.98696738895325-80.83271386180496j);(109192.53825246196-48350.544455288655j);(337.6709816591639-158.67039101834897j)
190.5278808369008;(123192.35235036685-15126.578492559529j);(480.99487228381395-253.85782729104847j);(85680.87480781125-62742.81265220457j);(462.32672523513247-307.18798790365224j)
460.04761854399646;(133770.12769139902-12881.974775869647j);(288.457073782126-5.875906809516232j);(124914.39085992749-43226.26324020217j);(254.66529999596204-81.50635251850481j)
212.20650996719021;(121099.38585907845-18179.126688067463j);(437.3142693053201-192.4621018149649j);(92714.39348387523-57387.04658548332j);(462.46415376181886-289.594518080532j)
345.5756927116931;(123623.12406263905-11503.551886203823j);(368.71562544561067-58.35518339316555j);(111235.3409305463-46238.5910394209j);(324.72670226600496-128.54560289045568j)
757.0379520174238;(128544.02270823355-6311.894055603533j);(184.39996019323584+44.73955804519676j);(130740.64816581752-26952.47003925065j);(162.28792316593362-28.070984864197634j)
713.4858404924709;(134798.2355336506-8337.901492253226j);(190.68872470845147+50.77907640694176j);(132241.89846752767-24920.917752384103j);(186.23727915418016-38.94437668424651j)
312.59321064911046;(127577.14239571136-14681.875296979746j);(389.6720684652295-74.28964003936727j);(111164.67647982172-48557.878977727465j);(344.636515896994-142.3341109989629j)
366.70138619094166;(132133.0077359026-14539.15606913038j);(335.33300764604934-28.442745978695584j);(118218.85641805186-40982.495603629j);(320.72354355394464-123.30492440175578j)
454.31161189307437;(132911.65456215802-14534.442927392261j);(278.2272477595428-6.346033472517589j);(122126.41835213135-39007.59390020157j);(260.7969927398666-83.55940361994824j)
671.3157215957688;(137701.53698602662-9526.591727224817j);(203.1185195099423+52.93444310499824j);(132332.23612588554-25739.09867245918j);(195.47013602813752-42.1235851068758j)
647.508186594062;(128079.9626885119-12518.267626401888j);(212.96003278014462+50.914310634521j);(133133.91059671377-31485.97040377848j);(204.08094051026384-45.55790895229492j)
261.95761884278085;(122444.80368163092-13628.206200749624j);(415.24934518953967-137.22253109971592j);(100439.94207105025-52704.26513479343j);(390.0383211524694-204.1585255074363j)
260.9358435585607;(118297.80200704835-17862.074001352703j);(430.1344366892822-127.65338006068272j);(104100.28276264487-51067.52013422489j);(395.28981972026435-185.23690282169832j)
427.5373847196055;(129145.92814688782-10507.014938199449j);(303.78825493180653-29.65302519174641j);(124253.99518057496-38320.8085609623j);(286.3767551523371-92.95067638561663j)
685.9543720798501;(133957.36738023767-9499.738544012494j);(213.547047520187+46.076851227702605j);(125132.97806405103-33093.23050517708j);(189.56522139190193-46.83443853354118j)
692.7884494844363;(130781.77757606561-7564.674136946854j);(212.9220790686523+43.54688453471567j);(132049.74876457846-33075.30561549305j);(189.82043175250791-39.10187450948877j)
251.1985343213222;(121596.02756559236-14113.82267877924j);(425.67658612520756-140.57961350593789j);(96390.1965741783-55025.7724762953j);(404.16143395395835-217.60300831306185j)
517.3494541403644;(131058.2471230135-5520.933661726889j);(263.507193327719+30.044965115110333j);(123910.34289810123-35423.43629325302j);(241.6218414933005-70.18029666205553j)
278.73486236131436;(121431.34148702872-15761.676897562755j);(417.61272735738817-95.77585725016651j);(110169.88362332313-51834.710196086926j);(395.7873780653479-196.1546598573657j)
581.0937067015861;(126966.3864093195-12222.772769292973j);(236.35590307786248+32.52348102902191j);(134865.19509495888-35524.20882888269j);(221.8384808604544-53.477369351518504j)
712.3669513194767;(136188.49082391872-4927.720607121249j);(193.55328717381525+53.51558088379041j);(134661.2223403646-25695.296022350925j);(184.1718634631466-40.047878437548604j)
449.21849671108833;(131338.08209923573-10910.673706933336j);(285.5346983325111-0.37717254300766084j);(122892.0855129525-35666.43447530915j);(274.9848213872834-97.62853077441211j)
237.35718157446934;(118418.13233387616-13902.26817296675j);(447.8706140350863-159.82467059209816j);(103403.19272736875-52719.1030323388j);(421.86431208506633-237.43082873658446j)
520.1748916598909;(132971.98669747982-5719.667038065089j);(250.85522715596227+19.72759799772259j);(122908.94374191455-36482.00427048343j);(243.5978078140685-65.76543768794697j)
422.85450197743717;(126910.03163870184-12250.855274969026j);(301.7343774651507-9.342947074341723j);(123562.58794261466-46329.02613015597j);(291.2890286027037-94.38730019067141j)
652.2122888303574;(131510.91976182628-6843.478649950264j);(225.21975960885902+38.14474715555012j);(130986.56590243067-32221.01674426322j);(196.8489344447856-44.2226962728153j)
383.996344438041;(129940.65855130278-15151.233023289567j);(325.23627304421603-30.724160779773083j);(117652.29530360343-46855.45243917274j);(320.7672272220932-112.73320841361736j)
688.6914042693759;(129281.6975778502-10316.710573403752j);(201.07234465411776+49.466992720306266j);(138042.39545713094-27432.0766399663j);(185.02949618925152-45.825344448613734j)
346.00923235182734;(129297.51821144749-17626.47494349291j);(368.7735842030891-46.056074700525244j);(118495.83168901189-44800.07587549584j);(332.23638259803704-138.75622048316288j)
279.785052456551;(131947.0688547461-12318.725937760877j);(413.30682030684875-94.56309748074018j);(109186.73973885809-52264.83357234267j);(398.7791505142065-181.7048691046321j)
364.6938150715905;(126226.14489227497-13402.489717578546j);(350.00224960391114-37.651608405310334j);(116250.89167431877-48917.37555222051j);(311.9237525118405-135.28723281484355j)
209.9020013389655;(117182.61889614718-11701.470032995865j);(472.040573922879-203.80885174123475j);(94482.63740353863-56916.17850695431j);(435.32318513169105-261.8489449275193j)
350.31020111831754;(128038.89095119681-13483.77920483639j);(349.39485255445464-55.838098990531385j);(111930.78863334504-43826.241555859255j);(311.72502052358703-128.22787567331173j)
566.2670513127575;(137873.94892429913-11224.748614724438j);(241.0216211722827+30.50715495868956j);(130744.78586290582-31694.23588102297j);(237.61145649232196-70.04898652379646j)
271.1012977772576;(120274.77544368204-18142.873610764054j);(400.0549287864186-99.50227159268745j);(104287.99149269891-48676.12682578408j);(366.89168565399325-170.61148600843526j)
253.47803448835515;(124307.04173443509-13040.927124143724j);(444.2064024417787-128.7176810218193j);(102262.44576537822-52147.95630629861j);(402.02750736100927-222.5165578929881j)
265.4596160149797;(125713.74276959468-16254.092293377018j);(400.0481757750295-130.70990094742805j);(104267.17749070823-55606.951796628004j);(410.0203138839844-196.5004708853386j)
234.20445432903583;(122844.09013280831-16216.984909242923j);(421.46926838258963-169.6295944234149j);(97787.0452460444-56220.8904599093j);(406.4300178138459-254.76338963486398j)
688.5421847504756;(131915.7309402098-9002.064259788951j);(209.98050299869735+49.12362920063503j);(130751.68882960969-24433.5626961706j);(195.07793776291976-37.487563804550085j)
728.145615833021;(127042.33217322317-7036.447621794169j);(189.90573327027295+52.55978448074426j);(134338.04494542017-27455.99019289118j);(177.77202296873605-34.728648225519834j)
216.53985648540817;(122414.42434808688-14305.465814610798j);(456.2631445318664-190.80543684868738j);(85611.95389361623-60027.738550257665j);(454.78554716544465-260.59004413839943j)
623.2409154798179;(132049.89000924374-6032.970199126653j);(218.30238068881513+30.116434884871644j);(123368.1755058958-34539.82413208196j);(212.0785178306651-42.99672140559714j)
610.1764956288027;(134375.45122402988-5970.898846046972j);(223.63298662793815+31.494202237746812j);(129540.19237417172-30393.13667029907j);(220.20905899379824-50.675360644650375j)
758.238372027723;(137233.22745053808-7214.850595628909j);(181.46665653308892+49.71398890163735j);(125471.25723240938-25117.91846836079j);(172.1845310502711-30.888489009291725j)
388.28627718100887;(128076.122985756-14023.079917053072j);(317.3871740058097-33.42750055289971j);(121781.95171945484-43701.956510409065j);(310.44307811728885-120.05109739234737j)
352.74012526353727;(128665.4912622217-11288.581376205859j);(331.11801169425456-36.61098131722194j);(113791.88887415311-50163.69271905144j);(326.89987497116806-129.90371651204964j)
448.25680886160154;(129183.75118889677-9019.844508739297j);(290.30978237828583+0.40299757374746314j);(117576.21479228066-38646.853371456134j);(269.3773635928718-85.69210228752775j)
678.2478509750385;(135511.19452258744-5022.284412857263j);(198.79703334669682+50.541782489515924j);(131314.4450858745-31242.95834127328j);(194.48796120334038-34.21164566442113j)
605.2983762466024;(139481.70872281544-9880.220610909682j);(232.44012626896904+42.497875589192276j);(129785.23787764984-30178.10263214354j);(206.31001976297534-52.59782750629635j)
458.82557396147655;(130195.02864015517-11945.874844918013j);(295.0746330650421-1.4041661477585907j);(122866.06092660944-35532.18548517708j);(266.9962027757144-72.44262472652865j)
329.4008206729477;(126176.19703050095-14378.222047161313j);(369.7532352211888-56.485175383266046j);(113540.94636579511-52392.03220400775j);(347.6776681958984-137.91803674569678j)
604.3989725229715;(131209.21458191413-13509.756439207873j);(218.3074198738791+37.8291818583931j);(133181.0272810908-30298.463965790335j);(216.44791658783592-41.87161036507438j)
677.0803147840518;(128979.14709829654-6708.3659219915335j);(205.53619289693933+36.779439611663975j);(135255.32681645715-29897.422469523066j);(198.51679738352857-43.61348576889287j)
417.9722017084698;(128463.55798036583-11086.448475543606j);(293.4075317061763-17.133997074656868j);(116496.43259533575-40636.57840324805j);(290.43618504503513-112.40210935329625j)
571.093704117961;(128387.56098218416-8147.4596806353775j);(241.48272475130025+28.02460230207124j);(128931.56181859606-34374.2852705964j);(221.46293398861957-53.10023381475788j)
418.12085207066093;(133671.19891617793-8821.287343052623j);(303.94463721171974-13.092061937287928j);(124212.83707172473-45234.349117718324j);(301.2031705701762-90.59954999334258j)
462.74125974064634;(134514.82405348629-8698.690926497737j);(287.76823255020486-9.46056286523219j);(119711.10978951977-35611.38594847549j);(272.71478191137504-89.24606207894078j)
489.19891657430077;(134540.30089474222-11859.288999965162j);(268.48415695476825+5.850325082936415j);(127582.12533218511-33466.02483021023j);(260.38194932169426-69.25258252800123j)
632.1637139926984;(132052.50326358475-7169.154599658064j);(224.97423909839702+29.543581859171514j);(129351.60093060313-29628.138877810256j);(213.93763930550531-45.34882171088076j)
747.1784109534907;(132560.5756677093-12386.9967694454j);(194.84558011314962+58.58913347121069j);(133891.2418885328-21552.957991014417j);(184.58315163027623-42.51186902442176j)
